Gene	TH03_0146_S01	TH34_1452_S01	TH34_1240_S01	TH03_0288_S01	TH38_1437_S03	TH03_0013_S01	TH03_0013_S02	TH34_1445_S02	TH03_0290_S01	TH38_1425_S02	TH03_0006_S03	TH03_0006_S01	TH03_0118_S01	TH03_0025_S02	TH34_1352_S01	TH38_1346_S02	TH34_1381_S01	TH03_0008_S01	TH03_0018_S02	TH03_0018_S01	TH34_1149_S01	TH34_1149_S02	TH03_0012_S01	TH03_0012_S02	TH03_0010_S02	TH03_0010_S01	TH34_1239_S01	TH03_0148_S01	TH03_0160_S01	TH03_0159_S02	TH03_0159_S01	TH03_0024_S01	TH34_1446_S01	TH03_0117_S01	TH38_1423_S02	TH38_1437_S04	TH03_0294_S02	TH03_0285_S01	TH34_1380_S02	TH34_1380_S01	TH03_0287_S01	TH34_1238_S01	TH03_0291_S01	TH03_0140_S01	TH03_0011_S01	TH03_0029_S01	TH34_1447_S02	TH34_1447_S01	TH34_1412_S01	TH03_0104_S01	TH03_0141_S01	TH38_1428_S02	TH03_0116_S01	TH03_0019_S01	TH34_1163_S01	TH03_0286_S01	TH03_0115_S01	TH34_1399_S01	TH03_0103_S01	TH03_0149_S01	TH34_1350_S01	TH03_0017_S01	TH03_0017_S02	TH34_1179_S01	TH03_0003_S03	TH03_0003_S01	TH03_0003_S04	TH34_1379_S01	TH38_1457_S02	TH34_1150_S02	TH34_1150_S01	TH03_0027_S04	TH03_0027_S01	TH03_0027_S03	TH03_0020_S01	TH03_0289_S01	TH03_0113_S01	TH03_0113_S02	TH03_0156_S01	TH03_0016_S01	TH03_0105_S01	TH34_1351_S01	TH38_1311_S02	TH03_0015_S02	TH03_0015_S01	TH03_0114_S01	TH03_0157_S01	TH03_0022_S01	TH03_0005_S01	TH38_1416_S02	TH03_0038_S01	TH34_1349_S02	TH34_1349_S01	TH03_0004_S03	TH03_0004_S02	TH03_0004_S04	TH34_1456_S02	TH34_1415_S01	TH34_1162_S01	TH34_1455_S01	TH03_0106_S01	TH03_0143_S02	TH03_0143_S01	TH38_1417_S02	TH03_0296_S04	TH03_0296_S05	TH03_0296_S02	TH03_0296_S03	TH03_0296_S01	TH03_0107_S01	TH03_0112_S01	TH03_0112_S02	TH34_1414_S01	TH03_0014_S01	TH34_1444_S01	TH03_0139_S01	TH03_0144_S01
NCOR1	4.23266075679	6.4876792789	3.266036894	5.40190347161	5.39506279952	5.41515020543	5.30669970727	6.09191135749	4.57288966842	6.04395687279	4.35614381023	5.30852106219	5.68537955196	5.09929520434	6.89687728549	4.64038956005	5.99163521648	6.35367615775	5.3981451165	4.76341157447	5.73795710621	5.41920177385	4.77241355475	5.00405188451	5.15340002774	4.73389660525	5.6322682155	5.15137177625	5.95466162084	4.66618848987	4.67355642399	4.5885647374	4.70597790168	4.90881290774	5.41953889151	5.69766263347	5.06565847093	5.20163386117	5.43128865429	5.13093086983	5.25587835258	4.63807383718	5.51380653743	6.16691625157	6.54720302476	4.06091204959	6.08491465977	6.33485426933	6.45565600222	5.43396093112	5.15583017156	5.78004757606	5.44989147301	3.98002530024	5.38887833881	5.3041459412	5.39369076419	5.60644222813	4.62935662008	5.34269695998	5.06393430575	4.1866590172	4.56924802987	5.4944156104	4.59155974583	4.73606362787	4.48735771531	5.42391426767	4.3840498068	5.75007048587	5.72846476509	5.40292678058	5.57410150809	5.51506901403	4.60999129521	5.91981677005	5.39231742278	5.33985000288	5.61087719947	5.45910369614	5.80709727494	7.55428186263	5.50143914516	4.90833256978	5.86839045305	3.99729240764	5.3466023753	5.27947129564	4.88508622529	5.02192383855	5.68622036502	5.46695333712	5.59036248846	4.68144926531	4.51853513898	4.90592847817	6.06047978141	5.66220549965	4.73443866614	6.16571099248	4.57470704642	5.61205755956	5.26265865507	5.0241423459	7.6918830718	8.37247332502	5.48607074374	5.64875303299	8.1395513524	4.54287709935	5.71808758396	5.58496250072	5.50271248597	5.98093926609	6.74913197319	5.08491465977	6.01212167271
NCOR2	5.64385618977	8.22032995488	3.42088657498	6.48655349262	6.29370154208	7.03782146543	7.32472061215	6.98720715598	5.11769504267	5.29204549249	5.06393430575	6.03804103701	5.35895882583	5.55734881752	7.20457114425	6.26209484537	7.23630126683	6.94789988625	5.68929916054	5.97200330381	6.61955973778	4.93545974781	6.30341546269	6.50350775363	4.13339912542	4.81659970653	5.83895176695	5.44062004768	5.75782333621	6.10601323762	6.37660295192	6.7873802223	5.45713459432	5.95512678126	5.9604653741	7.16761885466	5.07467668629	6.28965005985	5.31397137106	6.55120837395	6.31723170022	4.92076967302	4.91456452349	6.67030217008	5.99367436175	4.85698568978	6.05680026314	5.50716034912	7.06522762278	4.5077946402	6.15137177625	6.85387092748	4.95093492831	3.15380533608	5.6504773699	4.75221336787	5.69932952567	6.35014360202	5.37781785308	5.35367615775	6.41970742081	3.45549162063	3.51853513898	6.30341546269	7.58217962487	7.69606338585	7.51040814715	6.09169983414	6.50303064564	6.63343121036	6.54751152364	6.35755200462	6.90628934741	6.2106226444	7.04941295312	5.28651155766	6.26659916554	6.44873579803	6.30359811699	5.77689356852	6.65119523578	6.35226417326	6.61618123133	5.55857377624	6.22284319311	3.20320115632	5.91049283229	7.00101403849	5.53075745746	6.91049283229	6.32732808263	5.95210055417	6.26791028088	4.23496109484	4.14730669878	5.94602898952	7.40667271576	5.54936113292	5.78057257426	6.45137598184	5.20672135743	5.89506021269	6.37556079317	7.56810813012	6.56056211851	7.11540785541	6.25398926623	6.87307493222	6.32678899249	4.61588707392	7.06091204959	7.17382701891	6.56894414465	6.11519974939	6.87036471958	5.94392132655	5.77952238674
NDRG1	5.77768271707	3.41142624573	2.89336221076	6.37242979233	6.07638806851	4.66505161429	4.18745105403	9.071355095	6.33913738492	6.28909670242	5.30669970727	5.10517519227	6.43912442405	6.56163163038	7.59141014298	6.44774448211	7.36465997181	8.61724704947	6.19574129325	5.97292236423	5.86170728659	4.61706334389	7.49625461006	7.8618313307	5.12887075947	6.13093086983	5.82756500665	6.51112010085	6.94579495674	6.14139191617	6.77952238674	4.81557542886	8.19588890115	7.16651461041	7.28327359892	4.13010717866	8.55097759813	6.27575204883	5.36071542539	4.96393645214	7.03957710306	2.5631581304	5.86542397831	5.12680770314	7.26463025567	5.91886323727	6.76977173925	6.87553435157	7.89160145654	5.90689059561	7.8058083487	6.13647851835	6.62789861587	4.30231905095	7.00033809203	7.20877084845	5.31505896632	8.27603132517	4.79077203786	6.08257486634	6.28373660962	4.85149920246	5.98208090976	7.17990909001	6.27370236874	7.81723951099	7.93687346182	6.79155363339	2.83187724119	4.60050764535	5.11436702495	7.5138854746	4.94157586182	4.71149490665	5.29865831556	5.05918219921	8.2683314579	4.88264304936	6.51396440744	5.79051141189	5.46434153276	7.11217883372	8.12003046692	6.09169983414	7.01357391919	3.01435529298	6.46188866443	6.65090813229	5.53946903475	8.36382813185	6.0688857373	5.16027483141	6.76672765886	5.68509917201	5.17112674665	6.51412226017	7.92748169038	7.06598152263	4.78398041368	6.34180788924	3.92599941856	7.05647514877	6.66888498427	3.03562390973	8.51119918513	8.086083135	7.34243029628	7.56285295958	9.81831054819	5.34837407519	7.21149898198	7.02735313393	4.56864019542	6.84134419218	5.74469931421	5.56681515401	4.5625477242
NF1	4.58556349846	5.04875931192	1.15704371015	4.47832471149	4.33771109213	3.89044669268	3.86789646399	4.74362267607	3.12763327973	3.77082904603	3.17472598771	3.89530262133	3.35473423997	3.31034012061	4.50207595605	1.83592407425	4.53418613909	4.65191274465	4.67694435911	4.52732060788	3.124328135	3.20320115632	5.29057185085	5.42223300068	3.07724299893	3.266036894	2.88752527074	3.60288440872	3.84297883179	3.39643353125	3.68144926531	2.6322682155	3.15380533608	4.06263982829	3.44890095115	5.97659276224	3.62410089463	2.62993940944	2.85798099513	4.02502879449	4.86344293435	1.97819562968	4.84046323387	2.6322682155	3.66106547981	2.4620523188	4.06781078379	4.39711840904	4.42894634477	2.94860084749	3.29130885983	4.16188768238	2.98913900737	2.12101540096	3.93922657773	3.23419472295	5.1815001517	4.6194130106	2.17632277264	2.06004738367	2.31034012061	2.07724299893	2.53853816363	4.14486214292	3.75595576955	2.92979099772	3.58976348698	3.39917109382	3.21878116778	4.34624777408	3.88264304936	4.03826057518	3.82883464947	4.86046625852	4.21412480535	3.69376571222	3.94860084749	3.06522762278	4.54039930563	4.3645724323	4.55213110825	3.75488750216	3.84799690655	4.49313492231	4.56010351346	2.57046293103	3.64500988439	4.15704371015	2.6599245584	3.16349873228	3.60525726294	4.06781078379	3.9836776947	2.62760683813	1.96347412397	3.33913738492	3.37016428054	3.60050764535	3.59574233947	5.39780296186	3.27052894238	3.60762622085	3.89239102591	2.99819550315	3.70487196446	3.93828579188	3.81455042346	4.2288186905	3.51979348624	2.69153416492	4.1366835777	4.53729606709	3.99367436175	4.63633460244	5.73579292799	3.36176835942	4.73606362787
NF2	3.85099939472	4.0062980239	2.61588707392	3.29572302454	3.777156666	2.29278174923	2.64616265716	3.94485844581	2.9221978484	4.26378561389	2.68706068834	3.29278174923	2.74200621087	2.8196681835	3.72683121703	3.62293035092	3.84398384405	4.07895134139	3.42223300068	3.83895176695	2.37851162325	1.97085365434	2.53356334821	2.82984955984	2.35049724708	2.63459326845	3.04963076772	3.10601323762	3.42760617278	3.56559717585	3.50589092973	4.18030701997	2.78450398293	4.05745027218	1.28688114779	4.491211756	3.43962313756	2.9909548604	3.08406426479	3.50716034912	3.11603199345	2.62993940944	3.42894634477	3.72465027173	3.71039319217	2.83794324189	4.18903382439	3.86393845042	3.04264433741	2.07382023329	3.62293035092	3.52857131887	2.65076455912	1.84398384405	2.69153416492	2.5993177937	3.38543103719	2.8135246893	3.57288966842	2.464668267	2.35332329116	1.87970576628	1.6182386556	4.02059109477	4.6322682155	3.85598969731	3.76553474636	3.41142624573	2.18903382439	3.45680614923	3.38681094647	3.52982094653	3.93922657773	4.78345665436	3.51475349844	3.14730669878	3.62527048937	3.2735158897	3.57893871309	2.80322703643	3.79805051477	4.91169158187	4.12928301694	2.63923216325	3.79805051477	2.32192809489	3.25096157353	3.77082904603	2.7782085764	3.79701297784	4.09169983414	3.74092756032	3.85996954822	2.04963076772	2.35895882583	2.85399564718	3.27052894238	3.06350294231	3.35049724708	3.1937717434	3.52606881167	4.017921908	3.31324585179	3.18269229752	3.98458935036	4.41006969176	3.43696133783	3.777156666	4.60229058486	2.28392177231	3.14077865578	3.11436702495	2.98185265329	3.73443866614	3.5993177937	4.51538446064	3.80735492206
NFATC2	2.39780296186	3.25701061821	0.163498732283	2.83995958749	1.31034012061	3.04439411936	2.84999925947	1.87578006307	2.8196681835	0.68706068834	1.42760617278	0.713695814843	3.16671544497	2.57531233069	4.2735158897	2.2110121934900002	2.05658352837	1.26303440583	1.32192809489	1.23266075679	1.48542682717	0.356143810225	1.78240856493	2.50589092973	1.05658352837	1.82374936031	3.62293035092	4.12184429788	2.14077865578	2.43829285158	2.95419631039	2.36176835942	2.41142624573	2.60644222813	1.53605290024	0.333423733725	5.71342088487	1.8196681835	2.81762325751	0.545968369105	1.28688114779	2.98732086593	2.82171021503	1.84799690655	3.01613970266	1	1.38956681176	1.41683974191	0.97085365434	2.00360223668	1.53106949273	0.722466024471	2.41683974191	0.704871964456	1.97819562968	2.52857131887	3.89433274228	1.36737106565	0.757023246507	1.66448284036	2.50334873517	1.79908730607	1.78659636189	2.20163386117	1.9855004303	1.50080205306	0.757023246507	3.02502879449	0.53605290024	0.782408564927	1.10433665981	2.31034012061	3.14893410453	3.44095219803	0.555816155062	3.054848477	2.58736499094	2.76128527336	1.93357263826	2.26303440583	1.85199883711	2.43562859405	1.25096157353	1.16349873228	1.80735492206	0.66902676551	0.823749360308	4.6322682155	2.64616265716	3.30451104181	2.31614574229	1.69599381311	1.75274859141	2.20789285164	2.31903981556	1.57531233069	1.92979099772	1.49569516262	1.53106949273	4.55274593675	1.09761079663	2.7782085764	2.18903382439	1.58976348698	2.19534759832	2.66902676551	2.87381319836	3.75595576955	2.70929063572	3.12598165385	1.516015147	1.80735492206	3.7322691995	0.83995958749	1.45417589319	1.7398481027	0.918386234446
NFE2L2	4.68313498513	6.02502879449	3.31759350462	4.83035674742	5.52606881167	4.491211756	4.75114232473	5.99435343686	6.09127669437	3.96901230752	5.16832111574	5.32948243103	4.93357263826	5.89651405397	5.78894666658	5.47443604325	4.62585493137	6.75635616598	6.15805421312	4.89530262133	7.40548188198	7.66611746139	4.87184364851	5.6049608695	4.0232553523	3.97452931248	4.3015876466	5.71424551767	6.34677964323	5.75141016006	6.20808800822	5.85996954822	4.98868468677	6.5778819595	6.22997238511	6.68467849988	7.08831123589	4.3909427728	4.80167602925	5.23878685959	5.85972112893	3.89433274228	5.94509263054	4.3519109611	4.72082566609	4.33556900556	6.19711838005	5.82654848729	7.02735313393	6.80915716469	5.29719141657	4.59215800213	5.42492208821	4.85798099513	4.93875626149	5.84197311893	6.32481060342	6.57939137064	4.75435307169	4.37851162325	4.15623479785	5.92789645373	4.89141918685	6.02303351867	5.21295836273	4.3645724323	5.13463167145	6.93852104587	6.80258098607	5.62293035092	5.77294133783	6.26922020578	4.58014548442	5.58466190794	5.23381138429	4.36036427654	5.27388882367	5.2445065514	6.31614574229	7.7679195858	5.07681559705	6.08491465977	5.99729240764	5.11353381959	5.16791986555	4.41818994795	5.98686597233	5.71011763204	5.90110824301	5.52732060788	5.30341546269	5.62293035092	6.14730669878	4.75167794569	4.33556900556	5.46858331701	6.30085587127	5.34305243492	5.26153081524	6.90231481249	4.79129314859	6.03474394932	5.66704055902	6.85424505422	5.5936525584	6.01970191444	6.76473892302	5.91217080295	5.56498780096	6.0585329702	4.88898672119	4.8880125854	4.18586654531	6.08300056568	6.67652130206	5.61911951145	5.34269695998
NFIB	5.12556845178	5.94813357784	1.49057013045	2.57773093149	4.20945336563	0.0143552929771	0.0703893278914	4.43028527298	2.8196681835	3.51349074559	2.81557542886	2.84999925947	0.0143552929771	4.25247621414	4.0241423459	2.60644222813	6.19318035374	3.24031432933	4.19219416528	4.78920757535	2.70487196446	2.44360665148	0.887525270742	1.23878685959	0.0976107966264	0.0143552929771	0.0565835283664	3.41683974191	1.26303440583	3.6182386556	4.56132613645	2.21723071622	2.72246602447	3.97085365434	3.99276843077	7.85854055278	4.39437694496	0.0426443374085	0.226508529809	4.5885647374	3.0125686735	0.124328135002	6.02081330425	2.41683974191	0.0143552929771	2.43562859405	3.61353165292	4.00180224263	4.81864608282	2.85399564718	2.94673086014	2.52857131887	2.11436702495	2.68481873755	2.15055967658	1.68257329735	5.56498780096	3.31034012061	2.11103131239	0.0426443374085	0.0143552929771	1.63691458036	0.815575428863	2.85996954822	1.01435529298	0.464668267003	0.963474123975	2.88947354253	4.2927817492300004	4.22727899447	3.47378691161	3.82476785314	3.33913738492	3.36876834909	7.49161262712	0.0426443374085	5.04526821514	4.78972925138	6.81429405828	4.48607074374	3.7398481027	3.85399564718	4.97039353791	3.0285691522	4.71039319217	2.04614178164	3.39506279952	2.63691458036	2.48026512205	3.65649637055	3.17951105027	2.85996954822	3.23572705984	1.3840498068	1.09085343045	2.25701061821	3.98641093525	3.17951105027	3.72465027173	5.10139795218	3.14730669878	3.344828497	3.40735275114	5.05050169745	2.3476656563	3.61353165292	4.28762004411	4.53294028837	2.42492208821	1.81557542886	3.73768676141	5.05398016819	4.62410089463	3.5210507369	5.52825874276	3.48026512205	1.76128527336
NFKB2	3.08236196956	3.98641093525	2.78868571061	4.24412594328	2.99638874645	2.89141918685	3.24184018356	4.14159627838	3.56803210477	5.09929520434	3.72900887034	4.03562390973	3.0232553523	4.50842865253	4.74254523387	4.56620629347	4.06350294231	3.54596836911	4.45220004941	4.516015147	6.63763922502	5.04133060682	3.94860084749	4.28983446518	3.3909427728	3.33628338786	4.9630116476	5.89117612475	3.23878685959	4.23266075679	4.28095631383	4.57591736112	2.344828497	4.2750070475	4.17871464118	1.41683974191	4.78555055174	5.11894107272	3.6264391367	3.06867081067	2.80115865609	5.2979250525	2.92789645373	4.32481060342	3.42357817098	3.99186193056	4.88313201566	3.57652213792	3.67129337248	4.06608919046	4.67694435911	2.81147103053	4.42357817098	3.66334461937	3.62410089463	4.37155886261	4.1366835777	4.40326772234	4.23955079661	3.85798099513	5.04963076772	4.65363331139	3.01435529298	3.98185265329	3.59574233947	4.59991284219	4.40735275114	5.04963076772	3.73660487531	3.99729240764	4.28688114779	4.27575204883	4.52982094653	3.70154905694	2.37851162325	4.53480866123	4.344828497	4.7703004895	4.4944156104	4.10601323762	3.45943161864	4.3476656563	4.7257411565	2.20163386117	3.28243980501	4.12763327973	3.63343121036	4.67185946825	6.10013667129	3.9909548604	4.67750824226	3.67129337248	4.14893410453	3.89627184881	3.95326523901	5.57893871309	5.31397137106	4.8196681835	4.34411833452	3.04089243065	3.42088657498	4.86888427303	4.76606505147	4.45614903465	3.51096191928	4.47183776242	4.86937792403	3.76659516173	2.89141918685	4.96208624985	4.95093492831	4.60347798825	3.68481873755	3.90785207185	4.34978987024	4.63865311647	3.59812695992
NFKBIE	3.48928602263	2.28688114779	2.64846544303	4.30669970727	3.57410150809	2.96162332829	4.78972925138	3.49569516262	3.16671544497	4.82017896242	3.69265037004	3.72027846523	4.1866590172	3.43829285158	2.92029330021	4.71479501112	3.33199177823	3.78240856493	3.64846544303	4.67355642399	3.74092756032	1.60880924268	3.3476656563	3.82374936031	3.79181407116	3.67242534197	4.224966365	5.47183776242	3.7300964656	3.83592407425	3.54473265593	3.25851892471	2.52606881167	4.16912328148	2.92599941856	3.76022094647	4.47378691161	5.22766407255	3.58014548442	1.29278174923	4.47767732757	4.04089243065	2.97819562968	4.85798099513	4.61588707392	4.53853816363	4.18269229752	3.64154602909	1.57046293103	3.67919857057	5.40599235968	3.34198574723	3.50589092973	2.3015876466	3.50207595605	4.05398016819	3.80632405739	3.18745105403	3.24031432933	3.89239102591	4.23496109484	3.89530262133	1.7782085764	3.24488705912	3.27649666564	4.87085786436	3.41953889151	3.55949181321	2.84197311893	2.79908730607	3.03210084317	3.78031009904	5.37885838327	5.11186596387	2.85399564718	3.56681515401	3.91552090075	3.58255600301	3.10265813136	3.3015876466	4.13422093976	3.63459326845	3.98458935036	3.22804904788	5.00809242095	1.9855004303	3.26903314646	6.05745027218	5.69320814891	2.64154602909	5.48317085323	2.15380533608	2.71369581484	2.5631581304	3.25701061821	4.29204549249	2.84999925947	3.64846544303	3.6948801928	2.58255600301	2.67807190511	4.38818953716	3.86888427303	2.86789646399	2.98185265329	3.34198574723	3.70818723602	3.15218341906	3.12763327973	3.54101915313	3.2750070475	3.0125686735	2.83390207667	3.13093086983	2.20789285164	4.17951105027	3.44360665148
NIN	2.47767732757	4.67525138605	1.38956681176	4.1866590172	3.124328135	6.15583017156	6.68523936879	4.29865831556	3.12101540096	2.27202318906	2.72465027173	3.14893410453	4.89627184881	3.21723071622	2.88166461932	2.39231742278	4.19927972134	5.8127549098	3.63923216325	2.04264433741	2.71589337055	1.95605665241	3.33485426933	3.516015147	4.68257329735	5.11603199345	5.5734957155	4.63633460244	3.36036427654	3.9643986322	3.96254902292	2.59693514239	2.03913839391	3.56559717585	3.00180224263	3.5631581304	2.68257329735	5.56346323668	5.07124781946	2.96532254837	3.51096191928	5.16551001804	4.53853816363	2.97636363573	4.66675659188	3.72355856147	3.45811948117	3.8196681835	3.48671437303	1.87970576628	3.89336221076	4.98185265329	2.43028527298	2.02502879449	4.0241423459	2.42760617278	3.54596836911	3.67242534197	3.96254902292	3.22342254993	4.06350294231	1.72683121703	1.11103131239	4.04875931192	3.90785207185	2.62993940944	3.2779847473	3.3519109611	3.45285896471	4.94204525992	4.54287709935	4.03562390973	3.90207357931	4.29865831556	3.12101540096	5.84172158113	3.0125686735	2.3476656563	3.39917109382	2.53853816363	3.2735158897	4.19140472885	3.53605290024	2.99819550315	3.86888427303	2.0071955014	3.82476785314	4.00270252038	3.7949356628	3.11436702495	3.4620523188	3.17312743348	3.49825086753	1.53106949273	1.0071955014	2.49825086753	2.53853816363	2.89141918685	3.85299758761	5.39609097039	3.24792751344	4.3812833725	3.42894634477	3.86195536414	3.59693514239	3.21723071622	3.99909803371	4.06781078379	3.83895176695	2.07382023329	1.56071495447	2.40599235968	3.37016428054	3.81147103053	3.38818953716	3.41548827105	4.06695024392
NKX2-1	0.0565835283664	0.0143552929771	0	0	0.0426443374085	0	0	0.0840642647885	0	0	0	0	0	5.47702965301	5.7782085764	0	0.0143552929771	0	0.0285691521968	0	0	4.00988458893	0	0	0.0285691521968	0	0	5.03121873061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5210507369	0.226508529809	0	0	0	0.0426443374085	0	0	0.0143552929771	0	0	0	0.0426443374085	0	1.46988597627	0	5.55397480824	0	2.7355221773	0.0143552929771	5.60050764535	4.20945336563	2.43562859405	0	0	0	0.0143552929771	0	0.66902676551	0	5.73633427698	0.163498732283	0.0143552929771	0	0.0143552929771	0	0.0143552929771	0.0285691521968	4.19534759832	0	0	0	0	0	4.78135971352	6.99084143652	3.84999925947	0.0143552929771	0.238786859587	0	4.95977015521	0	0	4.43028527298	0	6.31578357459	0.0976107966264	0.111031312389	0	0.0703893278914	2.25701061821	0.933572638261	0	8.69258063251	0	0
NONO	9.80044696491	9.489827895	8.02840339187	8.39985467357	8.88712920634	8.74661508794	8.83247866089	9.22467702549	7.46564802598	8.49872955858	9.4622159546	9.24360244312	9.19780643084	8.55470395573	9.12360412414	7.91426552554	8.72982464364	8.22250512748	8.53060141452	9.02369891727	8.49888908698	8.36990264626	9.9376680676	9.38549574993	9.37866334102	9.24303113531	7.78502736224	9.0500390815	8.23821364123	7.23208509872	7.25616150231	9.30457948789	6.9699332747	8.78581207536	8.67023134384	9.45828356364	8.01301553584	7.54743440511	7.35720008486	8.6440725778	7.79122802004	8.66455394937	8.07462317287	9.84017995442	9.52690998196	8.7160306067	9.84159579578	9.96254902292	8.77728819676	7.26940724085	8.79597469421	9.41119317877	8.84426637765	7.16067821322	8.81877388501	7.90056495736	8.58402294026	8.46438237859	8.79814774561	9.1030779466	8.55868856281	7.84297883179	7.57969306346	8.16877238885	9.1124134416	8.42307387909	8.65072866359	8.77072995643	8.40930606923	8.91324846872	8.5503620154	7.81390942508	8.985415041	8.17657211072	9.5957796295	9.73393049002	8.83478704934	8.82927876061	8.53613062956	8.56124975286	8.84370125511	8.09961081196	9.03985122855	7.93810932622	9.62466753549	7.98373469006	8.35071823124	8.65108757867	7.89953819259	8.98751983679	8.85854055278	7.99123838109	7.93292337384	7.50454094666	7.17132694023	8.70708299177	8.4795377739	7.76062016107	8.20520676812	7.7105309525	8.81794296833	8.05066493825	8.32620475077	9.00382707811	8.59398862029	8.51636978696	7.76672765886	8.28572586414	7.94561940724	7.85630101883	9.6064977495	9.46098823344	9.29918511828	9.69632425373	9.47662470872	9.79994533523	10.7101693036
NOTCH1	3.86591881455	7.48163800221	2.0071955014	2.49057013045	3.50334873517	5.26678654069	5.45910369614	6.25361115195	3.60169651648	3.00898878323	4.16430358309	4.94438996227	4.65477921696	3.43429461796	3.43829285158	2.72465027173	6.30924896082	3.054848477	5.56010351346	5.516015147	2.69821847822	2.9107326619	4.1937717434	4.66959375119	4.51916444981	5.11644793551	5.0578834489	3.20320115632	1.68706068834	3.86690797814	4.31686980506	1.96347412397	4.07124781946	4.49249415168	2.66675659188	1.124328135	3.54225804977	4.34978987024	3.39506279952	5.74227574754	2.02502879449	3.18903382439	5.73443866614	2.70929063572	4.69599381311	2.65535182861	4.1779177922	3.62058641045	4.08236196956	3.04089243065	3.37434398904	2.3645724323	2.6182386556	2.60880924268	3.84498815668	2.40326772234	4.49825086753	4.58976348698	3.15380533608	1.78659636189	4.31831684133	1.32192809489	0.584962500721	4.66562016407	3.10433665981	1.516015147	2.87578006307	3.31469652566	3.9107326619	3.17632277264	3.13750352375	4.01881218574	3.28392177231	3.37712374913	1.69153416492	4.78711898281	3.57410150809	3.05311133646	4.97498811199	2.48800077083	4.80426011563	4.00809242095	4.33913738492	1.92979099772	2.32192809489	1.13750352375	3.31614574229	3.17951105027	3.16349873228	3.45154083302	3.03210084317	3.39917109382	3.14404636962	1.48026512205	1.26903314646	2.64154602909	4.91408609701	5.14771372235	3.69153416492	5.54473265593	3.85897561429	3.748461233	3.44095219803	5.14404636962	3.04439411936	3.26903314646	4.34978987024	4.26828466652	2.24792751344	2.35895882583	5.16952419715	5.20280949213	4.91934008244	3.11769504267	3.83995958749	3.35473423997	5.68873986801
NOTCH2	5.31469652566	5.43229133825	2.05658352837	2.3476656563	3.36036427654	1.64616265716	1.36176835942	4.75702324651	4.15623479785	3.51349074559	3.73118324157	4.32048467802	3.86393845042	4.14649230698	5.08958289312	2.96162332829	6.37816477987	1.35614381023	5.21295836273	4.9312102748	2.017921908	2.92979099772	4.18428029442	4.70210340663	3.00360223668	3.1456774552	5.16229061355	3.99638874645	4.80992886572	4.65821148275	5.12060077385	4.91934008244	2.18586654531	4.5397791917	5.3373542985	1.43295940728	4.16108148228	5.37920505996	5.04875931192	5.79389588255	2.0285691522	2.12101540096	5.48058827023	5.38715571766	0.799087306074	4.49313492231	4.72900887034	4.50652577904	4.58796498888	3.86888427303	4.93922657773	2.64846544303	2.83995958749	2.35049724708	4.96347412397	2.68032435684	5.41920177385	5.45220004941	3.26153081524	2.22032995488	4.96670731415	1.18269229752	0.604071323669	4.83289001416	5.88947354253	4.40258575823	5.80838505066	3.14077865578	3.56681515401	3.48671437303	3.09592442	5.4915324618	5.04657836662	5.5631581304	3.33628338786	2.78868571061	4.63633460244	4.13832300406	4.04526821514	6.99909803371	4.42425028608	5.69181329717	4.55213110825	2.07382023329	2.14077865578	1.8836208162900001	3.01970191444	5.41548827105	3.56924802987	5.36071542539	6.1866590172	3.777156666	4.12515513132	2.09423606985	1.67355642399	3.0285691522	4.36387192486	4.57652213792	4.14241343787	6.00495075995	4.00988458893	5.20984323053	4.99954908734	4.06436554026	4.55397480824	5.88435370685	4.43829285158	6.14628863718	5.18705508997	3.29130885983	4.78135971352	5.74658149979	2.67355642399	5.25436728144	4.63923216325	5.23955079661	7.15461561133
